type,month
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,MAY
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
GP,JUNE
